,0,1,2,3,4,5
22604,1723796100000,58523.12,58557.95,58384.13,58421.23,337.594346
22605,1723797000000,58421.23,58488.39,58328.47,58466.48,317.892907
22606,1723797900000,58466.48,58489.46,58348.74,58364.4,399.560792
22607,1723798800000,58364.4,58425.87,58258.55,58425.05,508.15496
22608,1723799700000,58425.05,58594.67,58425.05,58507.59,474.716894
22609,1723800600000,58507.59,58577.41,58453.49,58556.68,352.360464
22610,1723801500000,58556.68,58684.57,58525.85,58677.11,431.40236
22611,1723802400000,58677.11,58681.77,58335.91,58391.08,372.038423
22612,1723803300000,58391.08,58499.53,58296.52,58367.88,357.6122
22613,1723804200000,58367.88,58451.97,58314.22,58418.34,270.696956
22614,1723805100000,58418.34,58456.61,58376.47,58434.38,278.960814
22615,1723806000000,58434.38,58445.21,58214.5,58344.66,536.902945
22616,1723806900000,58344.66,58631.6,58333.09,58484.82,376.374926
22617,1723807800000,58484.82,58523.12,58340.93,58348.74,164.373216
22618,1723808700000,58348.74,58472.27,58250.15,58403.26,196.053954
22619,1723809600000,58403.26,58521.76,58258.85,58278.56,306.805072
22620,1723810500000,58278.56,58330.2,58031.48,58126.01,403.500074
22621,1723811400000,58126.01,58129.48,57511.32,57726.4,662.512516
22622,1723812300000,57726.4,58011.11,57702.73,57871.26,263.350574
22623,1723813200000,57871.26,58131.1,57783.29,58106.88,233.648358
22624,1723814100000,58106.88,58905.0,58092.38,58552.63,584.797259
22625,1723815000000,58552.63,58814.66,58384.59,58529.62,329.297212
22626,1723815900000,58529.62,58565.6,57749.54,58348.45,375.252524
22627,1723816800000,58348.45,58481.76,57929.98,58112.68,244.417679
22628,1723817700000,58112.68,58373.82,57949.56,58157.34,213.415894
22629,1723818600000,58157.34,58353.96,58029.32,58301.76,205.893852
22630,1723819500000,58301.76,58337.12,57857.17,58019.88,258.488916
22631,1723820400000,58019.88,58233.24,57914.41,58169.6,169.481784
22632,1723821300000,58169.6,58185.59,57753.68,57846.46,246.008959
22633,1723822200000,57846.46,58034.42,57641.62,58005.96,210.750945
22634,1723823100000,58005.96,58128.92,57781.5,58066.28,164.207972
22635,1723824000000,58066.28,58291.83,57992.58,58272.18,158.208838
22636,1723824900000,58272.18,58619.3,58223.47,58551.43,230.529046
22637,1723825800000,58551.43,58726.38,58250.53,58478.43,308.136063
22638,1723826700000,58478.43,58609.29,58323.66,58559.75,137.220067
22639,1723827600000,58559.75,58689.51,58385.29,58550.27,149.568455
22640,1723828500000,58550.27,58663.94,58408.49,58607.5,183.086053
22641,1723829400000,58607.5,59021.84,58601.61,58770.34,377.460019
22642,1723830300000,58770.34,59373.45,58752.98,59220.33,346.263772
22643,1723831200000,59220.33,59470.24,59074.92,59174.58,297.24704
22644,1723832100000,59174.58,59450.0,59160.92,59353.82,207.207227
22645,1723833000000,59353.82,59569.28,59272.43,59436.44,279.193142
22646,1723833900000,59436.44,59516.37,59288.95,59469.65,118.573824
22647,1723834800000,59469.65,59651.35,59405.18,59564.63,289.243632
22648,1723835700000,59564.63,59807.04,59548.77,59777.97,241.923751
22649,1723836600000,59777.97,59826.56,59609.51,59705.97,178.396801
22650,1723837500000,59705.97,59779.7,59612.37,59682.15,156.922674
22651,1723838400000,59682.15,59711.37,59502.91,59522.98,235.783353
22652,1723839300000,59522.98,59548.17,59357.39,59486.74,148.6467
22653,1723840200000,59486.74,59494.38,59207.31,59236.78,183.872851
22654,1723841100000,59236.78,59416.98,59184.52,59258.86,187.397654
22655,1723842000000,59258.86,59322.69,59138.9,59184.52,229.01683
22656,1723842900000,59184.52,59203.99,58991.55,59103.1,142.06253
22657,1723843800000,59103.1,59186.47,59031.71,59089.62,68.86288
22658,1723844700000,59089.62,59091.85,58943.12,59019.29,75.521254
22659,1723845600000,59019.29,59178.03,58977.46,59059.1,240.674744
22660,1723846500000,59059.1,59173.18,59031.11,59110.96,280.809629
22661,1723847400000,59110.96,59173.82,59036.8,59118.44,281.042176
22662,1723848300000,59118.44,59119.61,58960.34,58963.18,235.417073
22663,1723849200000,58963.18,58990.15,58726.91,58743.79,345.120457
22664,1723850100000,58743.79,59010.38,58734.67,59008.11,162.832246
22665,1723851000000,59008.11,59057.67,58893.06,58966.31,229.369061
22666,1723851900000,58966.31,59013.56,58839.9,58879.89,183.856379
22667,1723852800000,58879.89,58925.47,58808.35,58900.67,356.24494
22668,1723853700000,58900.67,58983.92,58795.12,58922.55,377.527082
22669,1723854600000,58922.55,59028.17,58831.92,58991.0,322.413507
22670,1723855500000,58991.0,59266.1,58983.92,59184.52,326.620071
22671,1723856400000,59184.52,59264.76,59115.51,59194.55,139.734222
22672,1723857300000,59194.55,59278.33,59114.31,59245.29,136.581803
22673,1723858200000,59245.29,59384.82,59176.27,59380.7,326.370731
22674,1723859100000,59380.7,59383.88,59173.8,59245.29,242.684726
22675,1723860000000,59245.29,59342.29,59189.24,59192.19,252.545059
22676,1723860900000,59192.19,59255.68,59121.39,59158.3,244.526083
22677,1723861800000,59158.3,59212.67,59134.98,59183.37,226.651196
22678,1723862700000,59183.37,59212.68,59098.64,59154.45,166.579232
22679,1723863600000,59154.45,59187.08,59016.5,59062.39,313.525108
22680,1723864500000,59062.39,59145.13,59018.19,59029.94,286.150162
22681,1723865400000,59029.94,59071.89,58996.7,59021.09,281.141207
22682,1723866300000,59021.09,59159.88,58993.36,59159.88,167.912423
22683,1723867200000,59159.88,59174.05,59071.93,59097.52,214.568915
22684,1723868100000,59097.52,59257.94,59095.03,59180.71,253.78007
22685,1723869000000,59180.71,59272.42,59174.01,59237.03,211.2027
22686,1723869900000,59237.03,59264.43,59186.88,59219.49,203.952364
22687,1723870800000,59219.49,59230.0,59172.72,59203.09,242.569165
22688,1723871700000,59203.09,59222.29,59149.13,59189.24,211.807509
22689,1723872600000,59189.24,59249.49,59159.92,59228.72,209.723315
22690,1723873500000,59228.72,59228.72,59148.53,59163.17,141.522533
22691,1723874400000,59163.17,59211.08,59148.71,59180.38,155.437302
22692,1723875300000,59180.38,59229.98,59157.01,59179.8,172.551285
22693,1723876200000,59179.8,59216.42,59157.86,59190.26,179.958152
22694,1723877100000,59190.26,59196.1,59143.34,59162.85,141.559035
22695,1723878000000,59162.85,59169.48,59051.77,59085.87,196.263999
22696,1723878900000,59085.87,59194.1,59068.34,59194.1,259.513171
22697,1723879800000,59194.1,59247.05,59178.74,59222.98,177.446543
22698,1723880700000,59222.98,59267.17,59212.7,59249.74,143.07983
22699,1723881600000,59249.74,59295.43,59182.16,59189.83,209.690945
22700,1723882500000,59189.83,59235.09,59162.11,59187.15,195.285872
22701,1723883400000,59187.15,59254.29,59185.58,59209.63,161.100233
22702,1723884300000,59209.63,59290.74,59188.72,59284.87,248.167853
22703,1723885200000,59284.87,59303.9,59245.27,59247.06,229.42495
22704,1723886100000,59247.06,59361.56,59241.11,59355.04,242.216552
22705,1723887000000,59355.04,59479.31,59347.35,59349.72,350.981356
22706,1723887900000,59349.72,59357.97,59223.46,59321.26,212.55383
22707,1723888800000,59321.26,59348.44,59189.8,59232.9,185.969773
22708,1723889700000,59232.9,59237.62,59136.14,59166.83,243.422626
22709,1723890600000,59166.83,59263.58,59134.54,59201.64,278.550141
22710,1723891500000,59201.64,59218.32,59081.27,59112.54,341.039779
22711,1723892400000,59112.54,59203.5,59058.86,59157.38,398.523959
22712,1723893300000,59157.38,59186.47,59124.06,59164.46,305.023441
22713,1723894200000,59164.46,59172.36,59080.68,59094.7,208.730015
22714,1723895100000,59094.7,59142.29,59072.61,59134.51,203.825271
22715,1723896000000,59134.51,59202.22,59100.15,59202.21,186.65529
22716,1723896900000,59202.21,59217.52,59134.37,59217.51,194.427743
22717,1723897800000,59217.51,59260.68,59213.44,59238.22,255.429757
22718,1723898700000,59238.22,59276.48,59195.1,59227.08,202.763003
22719,1723899600000,59227.08,59342.76,59188.04,59336.0,399.948971
22720,1723900500000,59336.0,59443.09,59276.56,59404.71,293.930291
22721,1723901400000,59404.71,59446.47,59236.9,59283.08,266.464231
22722,1723902300000,59283.08,59357.37,59275.38,59323.76,194.943466
22723,1723903200000,59323.76,59436.7,59320.82,59388.66,274.816026
22724,1723904100000,59388.66,59432.32,59251.19,59288.75,292.968863
22725,1723905000000,59288.75,59412.68,59260.72,59392.8,195.854884
22726,1723905900000,59392.8,59581.56,59357.01,59537.97,273.576127
22727,1723906800000,59537.97,59662.82,59400.01,59516.97,335.085413
22728,1723907700000,59516.97,59585.48,59420.01,59438.02,228.546826
22729,1723908600000,59438.02,59520.9,59400.0,59451.12,226.882661
22730,1723909500000,59451.12,59480.48,59365.07,59393.94,339.080167
22731,1723910400000,59393.94,59507.37,59393.52,59502.59,359.290525
22732,1723911300000,59502.59,59576.63,59455.01,59531.38,426.479444
22733,1723912200000,59531.38,59592.77,59485.43,59543.94,441.382607
22734,1723913100000,59543.94,59716.92,59522.39,59612.71,325.40284
22735,1723914000000,59612.71,59677.8,59526.58,59530.16,304.983142
22736,1723914900000,59530.16,59574.0,59466.48,59564.37,223.706533
22737,1723915800000,59564.37,59632.38,59514.38,59514.38,214.931065
22738,1723916700000,59514.38,59550.74,59427.79,59431.72,340.457007
22739,1723917600000,59431.72,59465.36,59367.73,59464.48,214.616558
22740,1723918500000,59464.48,59476.69,59376.86,59398.73,218.420738
22741,1723919400000,59398.73,59423.88,59288.2,59321.94,372.647315
22742,1723920300000,59321.94,59425.83,59307.63,59419.34,241.37818
22743,1723921200000,59419.34,59485.04,59380.72,59464.77,212.998526
22744,1723922100000,59464.77,59521.48,59440.27,59478.36,240.159266
22745,1723923000000,59478.36,59503.26,59412.26,59503.26,233.626891
22746,1723923900000,59503.26,59543.36,59452.38,59472.8,268.008593
22747,1723924800000,59472.8,59503.67,59451.61,59480.87,282.467394
22748,1723925700000,59480.87,59491.9,59370.37,59382.93,214.357275
22749,1723926600000,59382.93,59424.03,59324.04,59329.66,212.627106
22750,1723927500000,59329.66,59428.17,59329.66,59393.97,163.648999
22751,1723928400000,59393.97,59438.2,59356.21,59358.56,151.268938
22752,1723929300000,59358.56,59383.71,59186.06,59264.62,96.552179
22753,1723930200000,59264.62,59291.23,59136.19,59285.59,78.042808
22754,1723931100000,59285.59,59322.58,59231.13,59311.65,46.837072
22755,1723932000000,59311.65,59356.97,59256.25,59293.03,228.973371
22756,1723932900000,59293.03,59335.89,59244.71,59284.06,183.476946
22757,1723933800000,59284.06,59324.68,59250.35,59269.83,159.934344
22758,1723934700000,59269.83,59338.84,59266.05,59318.24,127.71535
22759,1723935600000,59318.24,59399.82,59299.97,59382.3,170.531387
22760,1723936500000,59382.3,59428.69,59364.04,59388.71,152.906386
22761,1723937400000,59388.71,59443.77,59352.0,59391.1,198.640081
22762,1723938300000,59391.1,59498.12,59384.89,59498.11,168.624007
22763,1723939200000,59498.11,59557.77,59444.07,59444.07,255.693939
22764,1723940100000,59444.07,59579.17,59419.39,59549.97,419.438718
22765,1723941000000,59549.97,59745.02,59541.59,59693.46,483.335181
22766,1723941900000,59693.46,59739.1,59632.96,59675.97,332.708109
22767,1723942800000,59675.97,59698.74,59570.51,59629.78,315.35194
22768,1723943700000,59629.78,59653.33,59470.34,59487.92,325.980719
22769,1723944600000,59487.92,59525.36,59459.12,59512.11,233.134143
22770,1723945500000,59512.11,59523.57,59408.07,59445.3,227.488888
22771,1723946400000,59445.3,59478.93,59398.1,59461.24,218.026113
22772,1723947300000,59461.24,59499.72,59457.78,59493.13,133.704256
22773,1723948200000,59493.13,59723.36,59478.31,59661.91,206.032145
22774,1723949100000,59661.91,60263.1,59641.81,60136.92,714.590441
22775,1723950000000,60136.92,60267.39,59644.7,59727.58,401.10784
22776,1723950900000,59727.58,59786.86,59538.57,59622.48,157.346431
22777,1723951800000,59622.48,59622.48,59510.38,59533.78,188.321693
22778,1723952700000,59533.78,59565.47,59300.37,59341.47,229.227495
22779,1723953600000,59341.47,59461.23,59255.91,59452.38,284.740326
22780,1723954500000,59452.38,59499.99,59329.66,59361.5,214.483681
22781,1723955400000,59361.5,59418.16,59313.15,59362.01,151.740737
22782,1723956300000,59362.01,59495.28,59342.06,59463.59,169.970674
22783,1723957200000,59463.59,59696.96,59434.23,59630.49,200.472402
22784,1723958100000,59630.49,59666.19,59406.37,59462.27,251.383445
22785,1723959000000,59462.27,59563.76,59426.43,59547.57,152.623244
22786,1723959900000,59547.57,59581.77,59485.96,59485.96,137.912967
22787,1723960800000,59485.96,59564.96,59474.8,59563.16,167.994705
22788,1723961700000,59563.16,59627.08,59546.51,59587.16,239.650678
22789,1723962600000,59587.16,59609.94,59533.54,59584.17,236.033239
22790,1723963500000,59584.17,59621.1,59549.4,59595.8,238.922106
22791,1723964400000,59595.8,59653.16,59559.57,59651.36,189.947237
22792,1723965300000,59651.36,59651.36,59558.38,59608.23,203.057934
22793,1723966200000,59608.23,59643.88,59573.38,59634.01,209.323284
22794,1723967100000,59634.01,59648.95,59515.17,59573.9,249.538747
22795,1723968000000,59573.9,59577.57,59431.27,59535.99,268.667795
22796,1723968900000,59535.99,59550.0,59482.97,59548.17,118.732505
22797,1723969800000,59548.17,59656.32,59533.66,59654.37,218.016812
22798,1723970700000,59654.37,59719.46,59624.37,59704.48,197.633256
22799,1723971600000,59704.48,59798.97,59674.45,59778.36,243.539614
22800,1723972500000,59778.36,59886.96,59662.01,59690.28,201.897521
22801,1723973400000,59690.28,59740.0,59647.48,59726.46,136.380408
22802,1723974300000,59726.46,60124.0,59726.46,59886.11,307.424669
22803,1723975200000,59886.11,60099.79,59881.44,59971.06,270.757424
22804,1723976100000,59971.06,60199.99,59963.11,60104.91,348.289938
22805,1723977000000,60104.91,60138.0,59971.32,60082.35,239.970243
22806,1723977900000,60082.35,60084.9,59828.31,59866.68,240.981906
22807,1723978800000,59866.68,60010.86,59855.52,59965.48,205.0206
22808,1723979700000,59965.48,59987.35,59866.57,59881.33,233.099895
22809,1723980600000,59881.33,59881.33,59757.21,59784.55,260.145068
22810,1723981500000,59784.55,60040.49,59778.47,60024.28,229.360645
22811,1723982400000,60024.28,60077.48,59960.33,59988.27,128.250777
22812,1723983300000,59988.27,60117.99,59887.51,60106.26,136.014068
22813,1723984200000,60106.26,60223.6,60068.69,60195.76,310.625954
22814,1723985100000,60195.76,60282.67,59967.76,59980.0,261.161233
22815,1723986000000,59980.0,60230.46,59945.24,60152.26,215.709721
22816,1723986900000,60152.26,60179.97,60055.3,60065.37,202.167661
22817,1723987800000,60065.37,60158.19,60058.17,60096.56,177.492175
22818,1723988700000,60096.56,60096.57,59825.6,59828.38,242.712355
22819,1723989600000,59828.38,59908.35,59821.77,59842.77,179.204786
22820,1723990500000,59842.77,59978.37,59839.07,59860.51,184.614805
22821,1723991400000,59860.51,59922.56,59675.0,59922.56,267.782774
22822,1723992300000,59922.56,59949.86,59757.31,59812.85,188.60881
22823,1723993200000,59812.85,59826.11,59700.02,59776.77,123.173815
22824,1723994100000,59776.77,59860.9,59776.67,59848.77,114.031426
22825,1723995000000,59848.77,59913.56,59815.12,59883.56,159.136651
22826,1723995900000,59883.56,59935.49,59840.55,59863.76,164.568678
22827,1723996800000,59863.76,59913.55,59772.57,59821.16,212.590465
22828,1723997700000,59821.16,59947.94,59816.98,59917.17,248.796079
22829,1723998600000,59917.17,59952.1,59876.97,59899.76,254.287396
22830,1723999500000,59899.76,59947.17,59810.37,59843.37,167.055508
22831,1724000400000,59843.37,59866.96,59701.32,59716.85,188.303973
22832,1724001300000,59716.85,59763.43,59367.67,59436.45,283.998265
22833,1724002200000,59436.45,59636.36,59410.72,59601.21,165.76156
22834,1724003100000,59601.21,59608.12,59407.59,59533.82,173.253142
22835,1724004000000,59533.82,59575.77,59463.0,59497.81,149.325908
22836,1724004900000,59497.81,59569.17,59492.5,59569.17,144.52166
22837,1724005800000,59569.17,59626.88,59553.38,59594.28,224.692316
22838,1724006700000,59594.28,59615.13,59513.37,59598.57,173.255007
22839,1724007600000,59598.57,59611.01,59523.92,59537.3,118.204841
22840,1724008500000,59537.3,59729.04,59500.02,59674.17,168.033467
22841,1724009400000,59674.17,59759.37,59651.52,59732.97,133.106705
22842,1724010300000,59732.97,59735.38,59668.39,59707.75,128.45889
22843,1724011200000,59707.75,59748.09,59678.58,59722.77,141.763891
22844,1724012100000,59722.77,59790.85,59678.38,59735.36,122.020561
22845,1724013000000,59735.36,59802.93,59709.12,59797.16,154.365819
22846,1724013900000,59797.16,59872.86,59711.37,59818.77,188.054011
22847,1724014800000,59818.77,59819.97,59710.77,59711.97,148.013588
22848,1724015700000,59711.97,59749.91,59597.61,59679.56,77.320352
22849,1724016600000,59679.56,59747.97,59555.0,59643.6,59.102694
22850,1724017500000,59643.6,59661.78,59298.44,59442.37,139.01892
22851,1724018400000,59442.37,59558.96,59409.32,59485.42,251.389909
22852,1724019300000,59485.42,59580.0,59412.71,59467.65,318.106703
22853,1724020200000,59467.65,59474.21,59359.75,59429.85,379.926119
22854,1724021100000,59429.85,59438.87,59346.77,59350.07,310.037393
22855,1724022000000,59350.07,59409.3,59095.0,59213.99,466.199063
22856,1724022900000,59213.99,59268.88,58939.1,59012.83,467.302496
22857,1724023800000,59012.83,59076.55,58770.42,58811.69,337.706869
22858,1724024700000,58811.69,58844.69,58419.36,58434.57,543.50563
22859,1724025600000,58434.57,58671.26,58261.56,58660.62,469.506332
22860,1724026500000,58660.62,58714.19,58200.0,58434.58,391.562919
22861,1724027400000,58434.58,58628.32,58307.44,58585.08,253.318948
22862,1724028300000,58585.08,58677.16,58297.7,58354.24,336.420382
22863,1724029200000,58354.24,58509.84,58225.25,58471.09,395.92433
22864,1724030100000,58471.09,58477.7,58295.39,58446.83,345.631619
22865,1724031000000,58446.83,58625.19,58428.93,58599.24,331.237533
22866,1724031900000,58599.24,58599.82,58414.87,58567.97,239.986386
22867,1724032800000,58567.97,58603.37,58459.07,58486.2,235.306984
22868,1724033700000,58486.2,58639.82,58424.72,58606.91,238.344463
22869,1724034600000,58606.91,58755.1,58554.99,58565.02,258.293924
22870,1724035500000,58565.02,58717.52,58550.86,58672.4,326.165284
22871,1724036400000,58672.4,58739.29,58577.02,58600.87,347.586017
22872,1724037300000,58600.87,58696.79,58556.35,58677.71,327.97432
22873,1724038200000,58677.71,58772.46,58641.36,58756.18,357.980948
22874,1724039100000,58756.18,58765.62,58696.59,58734.35,326.177274
22875,1724040000000,58734.35,58751.79,58645.98,58664.14,308.770807
22876,1724040900000,58664.14,58671.6,58528.48,58551.18,334.735069
22877,1724041800000,58551.18,58654.7,58479.09,58499.54,303.709608
22878,1724042700000,58499.54,58600.42,58498.39,58589.21,241.637977
22879,1724043600000,58589.21,58621.66,58480.01,58486.78,370.114717
22880,1724044500000,58486.78,58519.23,58423.54,58443.05,273.19632
22881,1724045400000,58443.05,58597.47,58369.7,58549.69,326.442965
22882,1724046300000,58549.69,58549.69,58395.07,58485.61,178.037548
22883,1724047200000,58485.61,58511.83,58387.49,58406.78,264.285803
22884,1724048100000,58406.78,58529.03,58402.08,58498.38,276.604924
22885,1724049000000,58498.38,58616.3,58480.62,58602.78,264.416631
22886,1724049900000,58602.78,58668.27,58570.24,58573.29,259.555326
22887,1724050800000,58573.29,58757.77,58547.72,58692.46,370.349411
22888,1724051700000,58692.46,58707.41,58539.58,58554.42,253.368356
22889,1724052600000,58554.42,58651.79,58538.47,58626.43,176.777963
22890,1724053500000,58626.43,58649.39,58500.0,58506.61,246.8897
22891,1724054400000,58506.61,58596.13,58419.56,58552.66,303.986532
22892,1724055300000,58552.66,58628.79,58552.66,58616.91,214.937473
22893,1724056200000,58616.91,58662.37,58569.32,58587.5,229.851093
22894,1724057100000,58587.5,58635.82,58524.31,58605.13,278.031824
22895,1724058000000,58605.13,58670.45,58576.23,58633.11,217.669483
22896,1724058900000,58633.11,58656.47,58575.53,58625.21,222.549005
22897,1724059800000,58625.21,58673.57,58552.27,58564.43,232.929343
22898,1724060700000,58564.43,58565.0,57929.93,58008.25,904.878814
22899,1724061600000,58008.25,58148.64,57793.59,58105.72,636.268034
22900,1724062500000,58105.72,58211.97,58016.4,58159.01,249.59098
22901,1724063400000,58159.01,58167.19,58030.2,58043.67,256.152897
22902,1724064300000,58043.67,58138.78,58020.54,58041.94,225.521415
22903,1724065200000,58041.94,58184.6,58000.0,58132.98,314.492784
22904,1724066100000,58132.98,58148.46,57977.31,57990.3,293.289962
22905,1724067000000,57990.3,58097.08,57982.76,58064.09,199.043746
22906,1724067900000,58064.09,58508.37,58045.42,58394.56,390.697485
22907,1724068800000,58394.56,58517.52,58349.46,58379.48,298.763636
22908,1724069700000,58379.48,58450.54,58244.45,58446.3,242.486118
22909,1724070600000,58446.3,58480.4,58362.11,58415.44,244.877481
22910,1724071500000,58415.44,58485.95,58367.21,58419.09,249.884678
22911,1724072400000,58419.09,58606.91,58406.97,58577.41,390.622077
22912,1724073300000,58577.41,58907.56,58577.41,58766.21,473.049642
22913,1724074200000,58766.21,58974.27,58536.11,58588.7,400.245814
22914,1724075100000,58588.7,58604.92,58060.53,58207.78,568.77802
22915,1724076000000,58207.78,58533.74,58072.39,58305.48,424.864608
22916,1724076900000,58305.48,58425.67,58126.6,58246.66,355.362881
22917,1724077800000,58246.66,58423.34,58202.71,58318.58,254.187793
22918,1724078700000,58318.58,58638.38,58316.24,58614.82,287.274855
22919,1724079600000,58614.82,58747.2,58538.47,58590.98,227.29357
22920,1724080500000,58590.98,58712.52,58509.15,58667.09,202.64739
22921,1724081400000,58667.09,58765.97,58573.61,58678.89,190.085675
22922,1724082300000,58678.89,58780.74,58535.52,58535.52,168.136573
22923,1724083200000,58535.52,58656.47,58454.0,58498.96,230.716718
22924,1724084100000,58498.96,58608.08,58468.8,58588.01,180.863223
22925,1724085000000,58588.01,58609.85,58366.17,58451.43,180.26196
22926,1724085900000,58451.43,58714.99,58430.52,58704.26,209.241656
22927,1724086800000,58704.26,58752.05,58628.94,58638.19,161.783884
22928,1724087700000,58638.19,58883.68,58553.85,58850.58,334.930572
22929,1724088600000,58850.58,59300.0,58813.63,59025.22,441.922198
22930,1724089500000,59025.22,59154.31,58778.47,59026.59,286.238463
22931,1724090400000,59026.59,59051.76,58748.4,58775.06,157.210626
22932,1724091300000,58775.06,58974.48,58727.56,58967.4,208.480972
22933,1724092200000,58967.4,59247.05,58934.36,59140.27,194.111579
22934,1724093100000,59140.27,59152.06,59001.23,59009.29,153.625852
22935,1724094000000,59009.29,59101.77,58949.36,59019.24,237.50548
22936,1724094900000,59019.24,59119.3,58869.61,58993.28,198.471234
22937,1724095800000,58993.28,59029.46,58883.69,59011.66,208.919352
22938,1724096700000,59011.66,59136.89,58870.26,58963.07,269.0537
22939,1724097600000,58963.07,59080.37,58905.84,58983.43,219.009243
22940,1724098500000,58983.43,59171.81,58966.6,59080.68,259.785519
22941,1724099400000,59080.68,59263.63,59080.68,59260.07,234.920569
22942,1724100300000,59260.07,59373.0,59060.01,59076.07,254.012525
22943,1724101200000,59076.07,59151.43,58979.69,58983.42,163.45644
22944,1724102100000,58983.42,59096.12,58979.5,59043.42,47.878561
22945,1724103000000,59043.42,59243.83,59026.78,59222.64,61.567636
22946,1724103900000,59222.64,59237.8,58955.01,58963.78,74.334637
22947,1724104800000,58963.78,59145.35,58963.78,59107.76,82.693379
22948,1724105700000,59107.76,59126.98,58991.28,59084.73,72.647329
22949,1724106600000,59084.73,59225.49,59077.54,59191.93,156.547004
22950,1724107500000,59191.93,59265.31,59080.43,59235.86,230.048719
22951,1724108400000,59235.86,59252.11,59091.71,59118.31,193.234226
22952,1724109300000,59118.31,59525.61,59105.51,59347.32,400.912157
22953,1724110200000,59347.32,59449.99,59310.49,59361.5,111.749169
22954,1724111100000,59361.5,59613.17,59345.48,59439.59,193.963441
22955,1724112000000,59439.59,59483.84,59361.51,59398.31,270.769857
22956,1724112900000,59398.31,60397.49,59361.31,60302.16,756.271165
22957,1724113800000,60302.16,60677.38,60232.45,60255.71,706.805347
22958,1724114700000,60255.71,60485.49,60159.97,60480.2,252.548699
22959,1724115600000,60480.2,60910.23,60459.24,60508.38,372.478682
22960,1724116500000,60508.38,60706.99,60462.62,60556.8,124.378154
22961,1724117400000,60556.8,60638.74,60362.01,60628.75,164.105999
22962,1724118300000,60628.75,60644.95,60407.76,60450.63,182.605002
22963,1724119200000,60450.63,60510.48,60344.1,60442.9,207.486687
22964,1724120100000,60442.9,60566.25,60353.53,60376.82,177.24515
22965,1724121000000,60376.82,60458.23,60367.96,60421.26,180.292655
22966,1724121900000,60421.26,60536.36,60418.25,60526.03,225.455985
22967,1724122800000,60526.03,60608.69,60464.58,60507.04,187.070389
22968,1724123700000,60507.04,60568.35,60426.37,60556.22,160.122564
22969,1724124600000,60556.22,60621.62,60512.78,60581.07,130.816973
22970,1724125500000,60581.07,60624.13,60534.16,60624.11,142.238219
22971,1724126400000,60624.11,60988.2,60579.06,60947.55,391.348062
22972,1724127300000,60947.55,61062.71,60742.74,60804.3,204.319314
22973,1724128200000,60804.3,60895.51,60746.94,60855.2,223.185939
22974,1724129100000,60855.2,60949.99,60805.5,60876.29,183.625912
22975,1724130000000,60876.29,61000.0,60869.24,60924.05,199.736376
22976,1724130900000,60924.05,61425.0,60920.98,61136.79,584.618294
22977,1724131800000,61136.79,61258.27,61014.25,61073.65,204.658346
22978,1724132700000,61073.65,61153.17,61004.72,61120.8,131.3834
22979,1724133600000,61120.8,61146.96,60946.39,61014.62,219.697005
22980,1724134500000,61014.62,61082.1,60933.41,61069.4,159.639837
22981,1724135400000,61069.4,61114.61,60968.04,60993.93,184.92554
22982,1724136300000,60993.93,61041.82,60941.11,60964.98,186.572268
22983,1724137200000,60964.98,61005.51,60809.86,60837.54,283.540034
22984,1724138100000,60837.54,60919.39,60804.07,60902.28,160.45771
22985,1724139000000,60902.28,60972.43,60833.37,60870.55,224.956129
22986,1724139900000,60870.55,60935.38,60835.57,60935.38,175.084236
22987,1724140800000,60935.38,60951.54,60744.85,60791.59,214.236247
22988,1724141700000,60791.59,60842.1,60703.44,60712.99,287.200802
22989,1724142600000,60712.99,60834.39,60684.58,60798.78,233.348409
22990,1724143500000,60798.78,60863.17,60693.95,60759.21,198.401193
22991,1724144400000,60759.21,60951.0,60749.17,60926.88,268.368516
22992,1724145300000,60926.88,60981.94,60878.31,60927.9,185.406613
22993,1724146200000,60927.9,60940.69,60851.1,60851.1,144.996843
22994,1724147100000,60851.1,60897.3,60806.32,60866.3,230.657101
22995,1724148000000,60866.3,60886.82,60750.31,60791.9,218.325533
22996,1724148900000,60791.9,60815.89,60703.66,60765.04,151.919096
22997,1724149800000,60765.04,60774.3,60662.24,60774.3,176.874063
22998,1724150700000,60774.3,60803.75,60704.17,60704.18,206.736353
22999,1724151600000,60704.18,60739.08,60580.84,60607.67,270.679521
23000,1724152500000,60607.67,60646.29,60452.18,60633.63,220.831397
23001,1724153400000,60633.63,60700.82,60408.74,60423.04,241.259087
23002,1724154300000,60423.04,60534.93,60419.28,60521.63,196.802291
23003,1724155200000,60521.63,60695.9,60496.11,60695.9,271.89753
23004,1724156100000,60695.9,60753.68,60582.3,60718.86,248.640711
23005,1724157000000,60718.86,60747.85,60625.74,60694.29,239.316734
23006,1724157900000,60694.29,60735.88,60652.12,60699.08,192.467881
23007,1724158800000,60699.08,60699.08,60443.64,60471.01,263.291526
23008,1724159700000,60471.01,60580.0,60385.68,60553.33,296.843678
23009,1724160600000,60553.33,60878.88,60342.72,60772.31,450.879649
23010,1724161500000,60772.31,60980.02,60676.05,60895.41,371.589646
23011,1724162400000,60895.41,60917.84,60150.02,60386.45,453.287941
23012,1724163300000,60386.45,60399.79,59789.53,60021.35,704.735947
23013,1724164200000,60021.35,60029.39,59580.0,59668.71,512.697858
23014,1724165100000,59668.71,59854.77,59450.0,59461.77,403.346603
