1703506500000,43130.2,43130.2,43087.65,43100.0,200.16788
1703507400000,43100.0,43162.75,43090.0,43141.34,183.72185
1703508300000,43141.33,43699.0,43141.33,43648.02,1114.25267
1703509200000,43648.03,43802.32,43625.04,43674.99,1085.77827
1703510100000,43674.98,43750.0,43537.9,43631.09,566.33419
1703511000000,43631.09,43631.1,43530.0,43546.15,268.10001
1703511900000,43546.16,43666.0,43546.15,43666.0,331.94686
1703512800000,43666.0,43764.81,43597.32,43632.69,603.1017
1703513700000,43632.69,43673.18,43557.25,43661.11,292.28906
1703514600000,43661.1,43694.66,43603.7,43692.0,270.06853
1703515500000,43691.99,43703.7,43626.71,43674.09,321.76667
1703516400000,43674.1,43731.5,43616.07,43620.28,401.89134
1703517300000,43620.28,43725.0,43620.28,43696.01,313.76205
1703518200000,43696.01,43750.0,43640.0,43670.82,412.99478
1703519100000,43670.81,43681.0,43613.14,43618.0,304.42905
1703520000000,43618.01,43697.73,43550.0,43680.6,475.42436
1703520900000,43680.6,43710.01,43637.41,43671.54,245.49015
1703521800000,43671.55,43687.9,43466.0,43510.51,444.91556
1703522700000,43510.52,43529.66,43413.37,43501.7,431.0613
1703523600000,43501.71,43596.72,43481.1,43566.46,325.20161
1703524500000,43566.46,43647.42,43553.43,43614.74,234.01912
1703525400000,43614.75,43646.0,43554.15,43554.16,210.69457
1703526300000,43554.16,43586.0,43492.4,43554.21,326.79695
1703527200000,43554.21,43633.61,43528.6,43544.38,328.91961
1703528100000,43544.37,43625.72,43537.48,43625.72,191.86811
1703529000000,43625.72,43650.0,43589.92,43624.93,184.67862
1703529900000,43624.92,43636.12,43370.19,43449.76,436.3768
1703530800000,43449.76,43471.58,43399.18,43469.99,346.6345
1703531700000,43469.98,43477.21,43343.83,43439.82,394.7945
1703532600000,43439.83,43473.69,43400.0,43473.68,303.35129
1703533500000,43473.68,43509.27,43436.42,43474.25,315.83994
1703534400000,43474.25,43494.0,43364.87,43396.73,375.86012
1703535300000,43396.72,43472.67,43372.8,43406.54,277.80718
1703536200000,43406.54,43442.27,43328.14,43334.0,350.9013
1703537100000,43334.0,43418.0,43332.13,43418.0,244.56486
1703538000000,43418.0,43438.7,43328.65,43411.1,344.53099
1703538900000,43411.1,43435.63,43363.99,43376.39,233.03392
1703539800000,43376.39,43411.66,43333.14,43411.66,238.60238
1703540700000,43411.66,43539.0,43409.7,43523.41,325.882
1703541600000,43523.41,43629.93,43481.82,43620.25,360.67338
1703542500000,43620.25,43720.0,43614.14,43627.19,298.76475
1703543400000,43627.18,43720.96,43627.18,43710.9,209.17287
1703544300000,43710.9,43710.9,43671.95,43680.15,124.94931
1703545200000,43680.15,43680.15,43573.2,43629.98,319.62839
1703546100000,43629.99,43641.72,43593.6,43622.12,201.08035
1703547000000,43622.12,43632.9,43588.28,43593.49,223.29411
1703547900000,43593.5,43644.72,43572.9,43576.13,223.34103
1703548800000,43576.12,43592.68,43541.17,43544.98,215.31098
1703549700000,43544.97,43556.14,43476.06,43487.1,162.40386
1703550600000,43487.11,43537.49,43487.1,43510.8,210.01492
1703551500000,43510.81,43510.81,43392.12,43446.85,239.42265
1703552400000,43446.86,43521.84,43425.93,43491.1,332.45094
1703553300000,43491.1,43542.08,43465.77,43510.0,251.57149
1703554200000,43510.0,43521.1,43421.8,43508.37,217.73332
1703555100000,43508.37,43510.68,43455.7,43503.19,151.32922
1703556000000,43503.19,43509.44,43440.42,43447.77,193.60481
1703556900000,43447.78,43474.46,43433.98,43441.1,142.49056
1703557800000,43441.1,43532.88,43404.39,43531.04,138.79313
1703558700000,43531.04,43531.05,43406.64,43407.61,200.71158
1703559600000,43407.62,43480.44,43388.0,43464.11,174.62191
1703560500000,43464.11,43467.89,43421.1,43447.32,135.15568
1703561400000,43447.32,43453.3,43362.23,43429.39,274.28943
1703562300000,43429.39,43471.1,43403.0,43451.46,181.6872
1703563200000,43451.45,43474.26,43387.04,43392.02,246.10245
1703564100000,43392.01,43429.84,43368.2,43429.84,151.33289
1703565000000,43429.84,43435.36,43399.56,43433.99,107.88998
1703565900000,43433.98,43469.42,43433.98,43450.0,158.77393
1703566800000,43450.01,43450.01,43111.29,43232.97,818.9118
1703567700000,43232.97,43256.88,43036.85,43088.97,710.23007
1703568600000,43088.97,43127.14,42650.0,42764.25,1938.15782
1703569500000,42764.26,42849.38,42677.8,42764.85,786.22057
1703570400000,42764.85,42769.25,42545.0,42681.7,1179.68887
1703571300000,42681.69,42819.99,42655.02,42686.88,634.49985
1703572200000,42686.88,42797.68,42659.56,42747.52,413.74007
1703573100000,42747.51,42796.42,42682.16,42690.47,520.99035
1703574000000,42690.47,42800.44,42629.07,42779.16,472.82177
1703574900000,42779.15,42837.05,42736.38,42791.1,255.03991
1703575800000,42791.11,42836.4,42761.06,42791.09,283.34706
1703576700000,42791.09,42811.1,42749.87,42774.12,342.73389
1703577600000,42774.12,42796.06,42690.0,42716.71,467.97661
1703578500000,42716.71,42759.76,42639.85,42693.96,451.18616
1703579400000,42693.96,42757.96,42661.11,42757.96,296.57559
1703580300000,42757.96,42798.0,42694.63,42706.42,356.99531
